"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Out Of Bounds Chicken & Fish","4813 West Harrison Street","Chicago","IL","60644","out-of-bounds-chicken-fish-chicago-599028","No","0","No",""
"Tea Pot Brew Bakery","1802 South Wabash Avenue","Chicago","IL","60616","tea-pot-brew-bakery-chicago-599035","No","0","No",""
"Menchie's Frozen Yogurt","2510 North Clybourn Avenue","Chicago","IL","60614","menchie-s-frozen-yogurt-chicago-17427","Yes","1054","No",""
"Windy City Dawgs","131 North Clinton Street","Chicago","IL","60661","windy-city-dawgs-chicago-508954","No","0","Yes","polpetti-chicago-131","No","No","0"
"Printer's Row","2482 North Lincoln Avenue","Chicago","IL","60614","printer-s-row-chicago-619110","No","0","No",""
"Sushi Pink","913 West Washington Boulevard","Chicago","IL","60607","sushi-pink-chicago-1060","Yes","599","No",""
"Gus's World Famous Fried Chicken","847 West Fulton Market","Chicago","IL","60607","gus-s-world-famous-fried-chicken-chicago-58409","Yes","4903","No",""
"Cafe","2313 North Milwaukee Avenue","Chicago","IL","60647","cafe-mustache-chicago-599089","No","0","No",""
"La Fiesta Bakery","6424 South Pulaski Road","Chicago","IL","60629","la-fiesta-bakery-chicago-225924","No","0","No",""
"BIGBITESUSHI","3811 North Ashland Avenue","Chicago","IL","60613","big-bite-sushi-chicago-654176","No","0","No",""
"Big Mamas Kitchen Catering LLC","135 North Kedzie Avenue","Chicago","IL","60612","big-mamas-kitchen-catering-llc-chicago-545056","No","0","No",""
"Tony & Bruno's","222 Merchandise Mart Plaza","Chicago","IL","60654","tony-and-bruno-s-chicago-74835","Yes","26","No",""
"Chicago Oyster House","1933 South Indiana Avenue","Chicago","IL","60616","chicago-oyster-house-chicago-124013","No","73","No",""
"Klay Oven","131 South Clinton Street","Chicago","IL","60661","klay-oven-chicago-124015","Yes","20","No",""
"Frango Cafe","111 North State Street","Chicago","IL","60602","frango-cafe-chicago-599169","No","0","No",""
"The Clocktower Cafe","3600 North Recreation Drive","Chicago","IL","60613","the-clocktower-cafe-chicago-599170","No","0","No",""
"Ronero","738 West Randolph Street","Chicago","IL","60661","ronero-chicago-263303","Yes","4","Yes","ronero-chicago-731","No","Yes","5"
"Soups & Scoops","6709 North Olmsted Avenue","Chicago","IL","60631","soups-scoops-chicago-599203","No","0","No",""
"Three Legged Tacos","7210 North California Avenue","Chicago","IL","60645","three-legged-tacos-chicago-599206","No","0","No",""
"Half Acre Beer Company Tap Room","4257 North Lincoln Avenue","Chicago","IL","60618","half-acre-beer-company-tap-room-chicago-132267","Yes","351","No",""
"Hashbrowns","731 West Maxwell Street","Chicago","IL","60607","hashbrowns-chicago-33966","Yes","2407","No",""
"Wishbone","161 North Jefferson Street","Chicago","IL","60661","wishbone-chicago-71199","Yes","918","No",""
"Earth's Kitchen","3715 North Halsted Street","Chicago","IL","60613","earth-s-kitchen-chicago-56187","Yes","554","No",""
"Pockets","7126 North Ridge Boulevard","Chicago","IL","60645","pockets-chicago-9448","Yes","457","No",""
"La Viña del Mar","5900 West 63rd Street","Chicago","IL","60638","la-vi-a-del-mar-chicago-445314","No","0","No",""
"Belmont Harbor Market","3170 North Sheridan Road","Chicago","IL","60657","belmont-harbor-market-chicago-610954","No","0","No",""
"Eduardo's Enoteca","1212 North Dearborn Street","Chicago","IL","60610","eduardo-s-enoteca-chicago-2955","Yes","108","No",""
"mfk","432 West Diversey Parkway","Chicago","IL","60614","mfk-chicago-20705","No","1","No",""
"Two Hearted Queen","1201 West Roscoe Street","Chicago","IL","60657","two-hearted-queen-chicago-619112","No","0","No",""
"Fork","4600 North Lincoln Avenue","Chicago","IL","60625","fork-chicago-4322","No","18","No",""
"Heritage Bikes And Coffee","676 North LaSalle Drive","Chicago","IL","60654","heritage-bikes-and-coffee-chicago-598803","No","0","No",""
"Gino's East - South Loop","521 South Dearborn Street","Chicago","IL","60605","gino-s-east-south-loop-chicago-11154","Yes","960","No",""
"Sushi Mura","3647 North Southport Avenue","Chicago","IL","60613","sushi-mura-chicago-9591","No","11","No",""
"Sabri Nihari Restaurant","2502 West Devon Avenue","Chicago","IL","60659","sabri-nihari-restaurant-chicago-4339","Yes","321","No",""
"Redmond's Ale House","3358 North Sheffield Avenue","Chicago","IL","60657","redmond-s-ale-house-chicago-445230","No","0","No",""
"Crumb","6338-40 North Clark Street","Chicago","IL","60660","crumb-chicago-353750","No","0","No",""
"The Landing","100 North Riverside Plaza","Chicago","IL","60606","the-landing-chicago-521337","No","0","No",""
"Over Easy Cafe","4943 North Damen Avenue","Chicago","IL","60625","over-easy-cafe-chicago-9703","No","107","No",""
"Delightful Pastries","5927 West Lawrence Avenue","Chicago","IL","60630","delightful-pastries-chicago-444959","Yes","0","No",""
"Wasabi Cafe","3908 North Lincoln Avenue","Chicago","IL","60613","wasabi-cafe-chicago-9729","Yes","51","No",""
"Uncommon Ground","3800 North Clark Street","Chicago","IL","60613","uncommon-ground-chicago-9731","No","457","No",""
"Triple Crown Restaurant","2217 South Wentworth Avenue","Chicago","IL","60616","triple-crown-restaurant-chicago-9732","No","349","No",""
"Tango Sur","3763 North Southport Avenue","Chicago","IL","60613","tango-sur-chicago-9738","No","37","No",""
"Greentea Japanese Restaurant","2206 North Clark Street","Chicago","IL","60614","greentea-japanese-restaurant-chicago-9740","Yes","75","No",""
"The Globe Pub","1934 West Irving Park Road","Chicago","IL","60613","the-globe-pub-chicago-9765","No","23","No",""
"Parlay","112 West Hubbard Street","Chicago","IL","60654","parlay-chicago-521949","No","0","No",""
"Alice & Friends' Vegan Kitchen","5812 North Broadway Street","Chicago","IL","60660","alice-friends-vegan-kitchen-chicago-9770","Yes","694","No",""
"Tiztal Cafe","4631 North Clark Street","Chicago","IL","60640","tiztal-cafe-chicago-9773","No","31","No",""
"Tolotzin Mexican Cuisine","4431 North Broadway Street","Chicago","IL","60640","tolotzin-mexican-cuisine-chicago-9775","Yes","101","No",""
"Top Dog II","3961 West Irving Park Road","Chicago","IL","60618","top-dog-ii-chicago-9777","Yes","7","No",""
"CC Ferns Coffee Bar & Spirits","2806 West Augusta Boulevard","Chicago","IL","60622","cc-ferns-coffee-bar-spirits-chicago-521823","No","0","No",""
"Folklore Argentine Grill","2100 West Division Street","Chicago","IL","60622","folklore-argentine-grill-chicago-9793","No","22","No",""
"Sol de Mexico","3018 North Cicero Avenue","Chicago","IL","60641","sol-de-mexico-chicago-9805","No","0","No",""
"Batter & Berries","2748 North Lincoln Avenue","Chicago","IL","60614","batter-berries-chicago-9814","No","111","No",""
"Buffalo Wild Wings","2650 North Narragansett Avenue","Chicago","IL","60639","buffalo-wild-wings-chicago-67162","Yes","3255","No",""
"Jake's Pup In The Ruf","4401 North Sheridan Road","Chicago","IL","60640","jake-s-pup-in-the-ruf-chicago-26211","Yes","274","No",""
"New Love Teriyaki","3901 South California Avenue","Chicago","IL","60632","new-love-teriyaki-chicago-321126","No","3","No",""
"Cafe Iberico","737 North LaSalle Street","Chicago","IL","60654","cafe-iberico-chicago-9835","No","82","No",""
"Rancho Grande Los Magueyes","2959 West Pershing Road","Chicago","IL","60632","rancho-grande-chicago-321134","No","0","No",""
"Trino's Pizza","1013 West 18th Street","Chicago","IL","60608","trino-s-pizza-chicago-184183","No","4","No",""
"Shiawase Restaurant","3422 North Broadway Street","Chicago","IL","60657","shiawase-restaurant-chicago-11512","Yes","39","No",""
"The Grill on the Alley","909 North Michigan Avenue","Chicago","IL","60611","the-grill-on-the-alley-chicago-9859","Yes","86","No",""
"Shine Restaurant","756 West Webster Avenue","Chicago","IL","60614","shine-restaurant-chicago-9864","No","116","No",""
"Cumin","1414 North Milwaukee Avenue","Chicago","IL","60622","cumin-chicago-9870","Yes","4157","No",""
"Fat Willy's Rib Shack","2416 West Schubert Avenue","Chicago","IL","60647","fat-willy-s-rib-shack-chicago-9873","No","79","No",""
"Toro Sushi","2546 North Clark Street","Chicago","IL","60614","toro-sushi-chicago-9875","Yes","980","No",""
"El Sitio","1255 North Pulaski Road","Chicago","IL","60651","el-sitio-chicago-521889","No","0","No",""
"Big G's Pizza","3716 North Clark Street","Chicago","IL","60613","big-g-s-pizza-chicago-9884","Yes","586","No",""
"Homeslice","938 West Webster Avenue","Chicago","IL","60614","homeslice-chicago-9886","Yes","5911","No",""
"Cafe Vienna","2523 North Clark Street","Chicago","IL","60614","cafe-vienna-chicago-9889","No","15","No",""
"Taco In A Bag","4603 North Lincoln Avenue","Chicago","IL","60625","taco-in-a-bag-chicago-9890","Yes","1407","No",""
"Orange","2011 West Roscoe Street","Chicago","IL","60618","orange-chicago-9892","No","16","No",""
"Taste of the Island","1522 East 87th Street","Chicago","IL","60619","taste-chicago-321190","No","0","No",""
"Zam Zam Middle Eastern Grill","3461 North Clark Street","Chicago","IL","60657","zam-zam-middle-eastern-grill-chicago-1714","Yes","526","No",""
"Burger Bar Chicago","1578 North Clybourn Avenue","Chicago","IL","60642","burger-bar-chicago-chicago-1716","Yes","887","No",""
"Tom Yum Cafe","608 West Barry Avenue","Chicago","IL","60657","tom-yum-cafe-chicago-20766","No","19","No",""
"Angela's Burrito Style","2556 North Clark Street","Chicago","IL","60614","angela-s-burrito-style-chicago-1719","Yes","1163","No",""
"ChipMonks","438 West Diversey Parkway","Chicago","IL","60614","chipmonks-chicago-1722","Yes","166","No",""
"Fairways","1141 West Armitage Avenue","Chicago","IL","60614","fairways-chicago-1723","No","0","No",""
"Tandoor Char House","2652 North Halsted Street","Chicago","IL","60614","tandoor-char-house-chicago-1727","Yes","1048","No",""
"Meli Cafe","301 South Halsted Street","Chicago","IL","60661","meli-cafe-chicago-9921","Yes","219","No",""
"Perennial Virant","1800 North Lincoln Avenue","Chicago","IL","60614","perennial-virant-chicago-9926","No","0","No",""
"Baba Pita","2343 West Taylor Street","Chicago","IL","60612","baba-pita-chicago-9928","Yes","416","No",""
"Sakura Teppanyaki","730 West Diversey Parkway","Chicago","IL","60614","sakura-chicago-1737","Yes","640","No",""
"9 Muses","315 South Halsted Street","Chicago","IL","60661","9-muses-chicago-9930","No","162","No",""
"Shawarma Garden","1951 West Division Street","Chicago","IL","60622","shawarma-garden-chicago-9932","Yes","723","No",""
"WHISK","2018 West Chicago Avenue","Chicago","IL","60622","whisk-chicago-9934","No","80","No",""
"Max's Take Out","20 East Adams Street","Chicago","IL","60603","max-s-take-out-chicago-9935","Yes","109","No",""
"Anya Light Baking","2883 South Throop Street","Chicago","IL","60608","anya-light-baking-chicago-354001","No","0","No",""
"Union Sushi + Barbeque Bar","230 West Erie Street","Chicago","IL","60654","union-sushi-barbeque-bar-chicago-9938","Yes","1130","No",""
"Kinmont","419 West Superior Street","Chicago","IL","60654","kinmont-chicago-1752","No","0","No",""
"Pazzo's @ 311","311 South Wacker Drive","Chicago","IL","60606","pazzo-s-311-chicago-20772","No","2","No",""
"Johnny's Beef & Gyros","2300 North Lincoln Avenue","Chicago","IL","60614","johnny-s-beef-gyros-chicago-1754","Yes","899","No",""
"Cafe El Tapatio","3400 North Ashland Avenue","Chicago","IL","60657","cafe-el-tapatio-chicago-1755","No","104","No",""
"Portillo's Hot Dogs","100 West Ontario Street","Chicago","IL","60654","portillo-s-chicago-1756","Yes","25896","No",""
"Cocello","354 West Hubbard Street","Chicago","IL","60654","cocello-chicago-1762","No","0","No",""
"Crisp","2940 North Broadway","Chicago","IL","60657","crisp-chicago-1764","Yes","3720","No",""
"BottleFork","441 North Clark Street","Chicago","IL","60654","bottlefork-chicago-1765","No","0","No",""
"Cemitas Puebla","817 West Fulton Market","Chicago","IL","60607","cemitas-puebla-chicago-1767","Yes","5403","No",""
"Piece Brewery & Pizzeria","1927 West North Avenue","Chicago","IL","60622","piece-pizzeria-brewery-chicago-1768","Yes","7622","No",""
"Bistro Dre","2965 North Lincoln Avenue","Chicago","IL","60657","bistro-dre-chicago-1772","No","1","No",""
"Sushi Dokku","823 West Randolph Street","Chicago","IL","60607","sushi-dokku-chicago-1775","No","46","No",""
"Viaggio Restaurant and Lounge","1330 West Madison Street","Chicago","IL","60607","viaggio-chicago-1776","Yes","668","No",""
"Grange Hall","844 West Randolph Street","Chicago","IL","60607","grange-hall-chicago-1779","No","0","No",""
"Butcher & the Burger","1021 West Armitage Avenue","Chicago","IL","60614","butcher-the-burger-chicago-1781","Yes","2740","No",""
"Sheffield's","3258 North Sheffield Avenue","Chicago","IL","60657","sheffield-s-chicago-1782","No","24","No",""
"Xoco","445 North Clark Street","Chicago","IL","60654","xoco-chicago-1785","Yes","959","No",""
"Angelina Ristorante","3561 North Broadway Street","Chicago","IL","60657","angelina-ristorante-chicago-1789","No","20","No",""
"BIG & Little's","1034 West Belmont Avenue","Chicago","IL","60657","big-little-s-chicago-1791","Yes","2409","No",""
"Tanoshii Sushi Mike's","720 West Randolph Street","Chicago","IL","60661","tanoshii-sushi-mike-s-chicago-1793","No","48","No",""
"De Cero","814 West Randolph Street","Chicago","IL","60607","de-cero-chicago-1795","No","0","No",""
"Butterfly","1131 West Madison Street","Chicago","IL","60607","butterfly-sushi-chicago-1796","No","590","No",""
"Sunda","110 West Illinois Street","Chicago","IL","60654","sunda-chicago-1798","Yes","874","No",""
"Cafe Orchid","1746 West Addison Street","Chicago","IL","60613","cafe-orchid-chicago-1799","No","44","No",""
"Nia Mediterranean Tapas","803 West Randolph Street","Chicago","IL","60607","nia-chicago-1806","Yes","70","No",""
"Talay","1222 West Madison Street","Chicago","IL","60607","talay-chicago-1809","No","161","No",""
"Mercadito","108 West Kinzie Street","Chicago","IL","60654","mercadito-chicago-1811","Yes","724","No",""
"Fabcakes","714 North Wells Street","Chicago","IL","60654","fabcakes-chicago-445514","No","0","No",""
"Tarboush Mediterranean Grill","1608 West North Avenue","Chicago","IL","60622","tarboush-mediterranean-grill-chicago-10022","Yes","3043","No",""
"Philly's Best","769 West Jackson Boulevard","Chicago","IL","60661","philly-s-best-chicago-10023","Yes","205","No",""
"One North Kitchen & Bar","1 North Upper Wacker Drive","Chicago","IL","60606","one-north-kitchen-bar-chicago-10030","No","8","No",""
"Ranalli's of Andersonville","1512 West Berwyn Avenue","Chicago","IL","60640","ranalli-s-of-andersonville-chicago-18224","Yes","1229","No",""
"Sushi King 3","4337 North Western Avenue","Chicago","IL","60618","sushi-king-3-chicago-521187","No","0","No",""
"Big Buns & Pita","6649 North Clark Street","Chicago","IL","60626","big-buns-pita-chicago-619279","No","0","No",""
"Jerk. Jamaican Barbecue","811 West Chicago Avenue","Chicago","IL","60642","jerk-jamaican-barbecue-chicago-18243","Yes","5508","No",""
"Wing Hoe Restaurant","5356 North Sheridan Road","Chicago","IL","60640","wing-hoe-restaurant-chicago-10061","No","252","No",""
"Woo Chon Restaurant","5744 North California Avenue","Chicago","IL","60659","woo-chon-restaurant-chicago-10063","No","29","No",""
"Yemen Restaurant","4748 North Kenneth Avenue","Chicago","IL","60630","yemen-restaurant-chicago-10064","No","2","No",""
"Yeowoosai","6248 North California Avenue","Chicago","IL","60659","yeowoosai-chicago-10071","No","11","No",""
"Zanzibar","1036 West Bryn Mawr Avenue","Chicago","IL","60660","zanzibar-chicago-10073","No","2","No",""
"Ben's Noodles and Rice","1139 West Bryn Mawr Avenue","Chicago","IL","60660","ben-s-noodles-and-rice-chicago-10092","No","20","No",""
"The Peasantry","2723 North Clark Street","Chicago","IL","60614","the-peasantry-chicago-1904","No","5","No",""
"Tabo Sushi","205 West Wacker Drive","Chicago","IL","60606","tabo-sushi-chicago-468850","Yes","0","No",""
"Damn Fine Coffee Bar","3317 West Armitage Avenue","Chicago","IL","60647","damn-fine-coffee-bar-chicago-522715","No","0","No",""
"Seaside's","1962 N Halsted St","Chicago","IL","60614","seaside-s-chicago-75659","Yes","428","No",""
"Satay Restaurant","936 West Diversey Parkway","Chicago","IL","60614","satay-restaurant-chicago-10430","No","184","No",""
"Shu Tin Xia","2428 South Wallace Street","Chicago","IL","60616","shu-tin-xia-chicago-522989","Yes","0","No",""
"Koko's Mediterranean Grille","1760 West Chicago Avenue","Chicago","IL","60622","koko-s-mediterranean-grille-chicago-10148","Yes","1432","No",""
"The Breakfast Club & Grill","1381 West Hubbard Street","Chicago","IL","60642","the-breakfast-club-grill-chicago-1967","Yes","673","No",""
"Albert's Place Turkish Cafe","2621 West Lawrence Avenue","Chicago","IL","60625","albert-s-place-turkish-cafe-chicago-354232","No","0","No",""
"Mozzarella Store","822 North Michigan Avenue","Chicago","IL","60611","mozzarella-store-chicago-652959","No","0","No",""
"Simply It","2269 North Lincoln Avenue","Chicago","IL","60614","simply-it-chicago-10183","No","500","No",""
"Ameer Kabob","1050 North Milwaukee Avenue","Chicago","IL","60642","ameer-kabob-chicago-10188","Yes","1021","No",""
"Kuma's Corner West Loop","852 West Fulton Market","Chicago","IL","60607","kuma-s-corner-chicago-116685","Yes","1618","No",""
"Humboldt Haus","2958 West North Avenue","Chicago","IL","60647","humboldt-haus-chicago-18396","Yes","295","No",""
"Five Star Bar","1424 West Chicago Avenue","Chicago","IL","60642","five-star-bar-chicago-18399","No","15","No",""
"Azul 18","1236 West 18th Street","Chicago","IL","60608","azul-18-chicago-18403","No","4","No",""
"Asado Coffee","1432 West Irving Park Road","Chicago","IL","60613","asado-coffee-chicago-354277","No","0","No",""
"Kerelys Pizzeria and Cafe","2934 North Milwaukee Avenue","Chicago","IL","60618","kerelys-pizzeria-and-cafe-chicago-18409","No","8","No",""
"Community Tavern","4038 North Milwaukee Avenue","Chicago","IL","60641","community-tavern-chicago-18416","No","4","No",""
"Wicker Basket Cafe","907 N Damen Ave","Chicago","IL","60622","wicker-basket-cafe-chicago-2046","No","399","No",""
"Uni Sushi","1752 West North Avenue","Chicago","IL","60622","uni-sushi-chicago-2047","Yes","1381","No",""
"BlueFin Sushi Bar","1952 West North Avenue","Chicago","IL","60622","bluefin-sushi-chicago-2049","Yes","1013","No",""
"Modern Grill","3171 North Halsted Street","Chicago","IL","60657","modern-grill-chicago-2052","Yes","177","No",""
"Captain Hook's and Fire House Steak and Lemonade","1600 West 13th Street","Chicago","IL","60608","captain-hook-s-and-fire-house-steak-and-lemonade-chicago-100366","Yes","265","No",""
"Sunrise Cafe","2012 West Chicago Avenue","Chicago","IL","60622","sunrise-cafe-chicago-5805","No","1496","No",""
"Jarabe - Mexican Street Food","2255 West Taylor Street","Chicago","IL","60612","jarabe-mexican-street-food-chicago-34839","Yes","373","No",""
"The Stanley Club","1350 West Madison Street","Chicago","IL","60607","the-stanley-club-chicago-445446","No","0","No",""
"Leadway Bar & Grill","5233 North Damen Avenue","Chicago","IL","60625","leadway-bar-grill-chicago-354353","No","0","No",""
"Costello Sandwiches and Sides","2015 West Roscoe Street","Chicago","IL","60618","costello-sandwiches-and-sides-chicago-34868","No","220","No",""
"Circle Sushi and Grill","1623 North Halsted Street","Chicago","IL","60614","circle-sushi-and-grill-chicago-1717","Yes","392","No",""
"burger at sammys","1241 North Clybourn Avenue","Chicago","IL","60610","burger-at-sammys-chicago-624716","No","0","No",""
"Cafe Descartes","5500 Saint Louis Avenue","Chicago","IL","60625","cafe-descartes-chicago-354392","No","0","No",""
"Trophy Room","170 West Ontario Street","Chicago","IL","60654","trophy-room-chicago-26714","Yes","77","No",""
"Cozy Noodles & Rice","3456 North Sheffield Avenue","Chicago","IL","60657","cozy-noodles-rice-chicago-1728","Yes","1356","No",""
"Torta's Tacos","1519 West Balmoral Avenue","Chicago","IL","60640","torta-s-tacos-chicago-551044","No","0","No",""
"Chengdu Impression","2545 North Halsted Street","Chicago","IL","60614","chengdu-impression-chicago-1731","No","3166","No",""
"Tumi","2727 West Fullerton Avenue","Chicago","IL","60647","tumi-chicago-521924","No","0","No",""
"Wheat's End Cafe","2873 North Broadway","Chicago","IL","60657","wheat-s-end-cafe-chicago-445467","No","0","No",""
"Native Foods","1023 West Belmont Avenue","Chicago","IL","60657","native-foods-chicago-1734","Yes","2141","No",""
"Pazzo's Bar & Grill","23 East Jackson Boulevard","Chicago","IL","60604","pazzo-s-bar-grill-chicago-2221","No","4","No",""
"MAK Restaurant","1924 West Division Street","Chicago","IL","60622","mak-restaurant-chicago-2225","Yes","1708","No",""
"BeeZzee","2807 North Sheffield Avenue","Chicago","IL","60657","beezzee-chicago-2229","Yes","100","No",""
"Janik's Cafe","2011 West Division Street","Chicago","IL","60622","janik-s-cafe-chicago-2238","Yes","2461","No",""
"Enso Sushi","1613 North Damen Avenue","Chicago","IL","60647","enso-sushi-chicago-2253","No","8","No",""
"The Southern","1840 West North Avenue","Chicago","IL","60622","the-southern-chicago-2263","No","6","No",""
"Chop Shop","2033 West North Avenue","Chicago","IL","60647","chop-shop-chicago-2264","Yes","246","No",""
"La Baguette Bakery","4321 South Ashland Avenue","Chicago","IL","60609","la-baguette-chicago-321231","No","0","No",""
"Rudy's Bar & Grille","69 East Madison Street","Chicago","IL","60603","rudy-s-bar-grille-chicago-2268","No","1","No",""
"Chuck's","224 North Michigan Avenue","Chicago","IL","60601","chuck-s-chicago-2270","No","17","No",""
"Petterino's","150 North Dearborn Street","Chicago","IL","60601","petterino-s-chicago-2276","Yes","0","No",""
"5411 Empanadas","2045 West North Avenue","Chicago","IL","60647","5411-empanadas-chicago-2278","No","165","No",""
"The Boundary Tavern & Grille","1932 West Division Street","Chicago","IL","60622","the-boundary-tavern-grille-chicago-2279","Yes","1835","No",""
"Enoteca Roma","2146 West Division Street","Chicago","IL","60622","enoteca-roma-chicago-2286","Yes","257","No",""
"DanDana","5324 North Kedzie Avenue","Chicago","IL","60625","dandana-chicago-354548","No","0","No",""
"Hope Cafe","2431 Roosevelt Road","Chicago","IL","60608","hope-cafe-chicago-623112","No","0","No",""
"Chef Petros","160 North LaSalle Street","Chicago","IL","60601","chef-petros-chicago-445485","No","0","No",""
"la trailita","5940 West Diversey Avenue","Chicago","IL","60639","la-trailita-chicago-420117","Yes","1","No",""
"La Vecchia Trattoria","7419 West Irving Park Road","Chicago","IL","60634","la-vecchia-trattoria-chicago-641327","No","0","No",""
"Drawl","2423 North Clark Street","Chicago","IL","60614","drawl-chicago-469303","Yes","0","No",""
"Happy Camper","1209 North Wells Street","Chicago","IL","60610","happy-camper-chicago-26936","Yes","3475","No",""
"Ixcateco Grill","3402 West Montrose Avenue","Chicago","IL","60618","ixcateco-grill-chicago-59713","Yes","124","No",""
"C'est Bien Thai","3900 North Lincoln Avenue","Chicago","IL","60613","c-est-bien-thai-chicago-125254","Yes","775","No",""
"Khyber Pass","3113 North Halsted Street","Chicago","IL","60657","khyber-pass-chicago-125256","Yes","169","No",""
"MAGIC JUICE","4101 West North Avenue","Chicago","IL","60639","magic-juice-chicago-174436","No","4","No",""
"Man-Jo-Vin Restaurant","3224 North Damen Avenue","Chicago","IL","60618","man-jo-vin-restaurant-chicago-521095","No","0","No",""
"TacoBoy","1234 North Halsted Street","Chicago","IL","60642","tacoboy-chicago-277567","Yes","22","No",""
"Bridgeport Yogurt & Cafe","3108 South Wallace Street","Chicago","IL","60616","bridgeport-yogurt-cafe-chicago-598879","No","0","No",""
"Mrs. Fields","500 West Madison Street","Chicago","IL","60661","mrs-fields-chicago-2469","Yes","501","No",""
"Joe's Bar on Weed St.","940 West Weed Street","Chicago","IL","60642","joe-s-bar-on-weed-st-chicago-2470","No","258","No",""
"Letizia's Fiore Ristorante","2456 North California Avenue","Chicago","IL","60647","letizia-s-fiore-ristorante-chicago-2475","No","5","No",""
"Hachi's Kitchen","2521 North California Avenue","Chicago","IL","60647","hachi-s-kitchen-chicago-2478","No","15","No",""
"The Harding Tavern","2732 Milwaukee Avenue","Chicago","IL","60647","the-harding-tavern-chicago-2480","No","2","No",""
"Oki Sushi","40 South Halsted Street","Chicago","IL","60661","oki-sushi-chicago-623118","No","0","No",""
"Formento's","925 West Randolph Street","Chicago","IL","60607","formento-s-chicago-10693","No","27","No",""
"Grand Lux Cafe","600 North Michigan Avenue","Chicago","IL","60611","grand-lux-cafe-chicago-10694","Yes","6997","No",""
"Chop Society","2775 N Elston Ave","Chicago","IL","60647","chop-society-chicago-59847","Yes","310","No",""
"Cobra Lounge","235 North Ashland Avenue","Chicago","IL","60607","cobra-lounge-chicago-3148","No","20","No",""
"Sedgwick Stop","1612 North Sedgwick Street","Chicago","IL","60614","sedgwick-stop-chicago-10702","No","37","No",""
"Ideal Bakery","4765 North Milwaukee Avenue","Chicago","IL","60630","ideal-bakery-chicago-445517","No","0","No",""
"320 RiverBar","320 North Dearborn Street","Chicago","IL","60654","320-riverbar-chicago-444881","No","0","No",""
"Jai-Yen","3736 North Broadway Street","Chicago","IL","60613","jai-yen-chicago-10708","No","14","No",""
"Slice Of Life","3241 North Southport Avenue","Chicago","IL","60657","slice-of-life-chicago-619338","No","0","No",""
"Motel Bar","600 West Chicago Avenue","Chicago","IL","60654","motel-bar-chicago-521644","No","0","No",""
"Great Chicago Food and Beverage Co","3149 West Devon Avenue","Chicago","IL","60659","great-chicago-food-and-beverage-co-chicago-10716","No","5","No",""
"Rooks Corner","625 South Ashland Avenue","Chicago","IL","60607","rooks-corner-chicago-444895","No","0","No",""
"I Monelli Trattoria Pizzeria","5019 North Western Avenue","Chicago","IL","60625","i-monelli-trattoria-pizzeria-chicago-10721","Yes","86","No",""
"Three Aces","1321 West Taylor Street","Chicago","IL","60607","three-aces-chicago-2542","No","29","No",""
"Flo & Santos","1310 South Wabash Avenue","Chicago","IL","60605","flo-santos-chicago-2548","Yes","4101","No",""
"Marchesa","535 North Wells Street","Chicago","IL","60654","marchesa-chicago-444918","No","0","No",""
"Table, Donkey and Stick","2728 West Armitage Avenue","Chicago","IL","60647","table-donkey-stick-chicago-2553","No","0","No",""
"The Butcher's Tap","3553 North Southport Avenue","Chicago","IL","60657","the-butcher-s-tap-chicago-18962","No","11","No",""
"Husky Hog BBQ","335 West 31st Street","Chicago","IL","60616","husky-hog-bbq-chicago-18964","No","0","No",""
"Smoque BBQ","3800 North Pulaski Road","Chicago","IL","60641","smoque-bbq-chicago-2588","Yes","301","No",""
"Pl-Zen","1519 West 18th Street","Chicago","IL","60608","pl-zen-chicago-18974","No","65","No",""
"Buona Terra","2535 North California Avenue","Chicago","IL","60647","buona-terra-chicago-2591","No","49","No",""
"Rangoli","2421 West North Avenue","Chicago","IL","60647","rangoli-chicago-2592","Yes","1868","No",""
"Julius Meinl","3601 North Southport Avenue","Chicago","IL","60613","julius-meinl-chicago-10786","No","4","No",""
"Thai Pastry and Restaurant","4925 North Broadway Street","Chicago","IL","60640","thai-pastry-and-restaurant-chicago-10787","No","9","No",""
"Azucar","2647 North Kedzie Avenue","Chicago","IL","60647","azucar-chicago-2596","No","7","No",""
"La Brasa Roja","3556 North Pulaski Road","Chicago","IL","60641","la-brasa-roja-chicago-2597","No","14","No",""
"Red Pig Asian Kitchen","2932 North Broadway Street","Chicago","IL","60657","red-pig-asian-kitchen-chicago-10792","No","537","No",""
"Ringo Japanese Kitchen","2507 North Lincoln Avenue","Chicago","IL","60614","ringo-japanese-kitchen-chicago-10794","No","9","No",""
"Cafe Sushi","1342 North Wells Street","Chicago","IL","60610","cafe-sushi-chicago-10795","No","67","No",""
"Don Fresco","520 West Harrison Street","Chicago","IL","60607","don-fresco-chicago-27182","Yes","218","No",""
"Cafe Jumping Bean","1439 West 18th Street","Chicago","IL","60608","cafe-jumping-bean-chicago-19550","No","1","No",""
"Market Creations Cafe","20 North Upper Wacker Drive","Chicago","IL","60606","market-creations-cafe-chicago-444995","No","0","No",""
"Tutto Italiano Ristorante","501 South Wells Street","Chicago","IL","60607","tutto-italiano-ristorante-chicago-2646","No","12","No",""
